card_id,card_type,state,title,path,wc,edges,tags
sha256:c190a089f63bc466,doc,raw,Appendix B: Sub-Agent Registry Schema (Sketch),docs/02-anthropic-vacancies/270-appendix-b-sub-agent-registry-schema-sketch.md,315,0,rag|architecture|self-improvement
sha256:c1c252052d314257,doc,raw,Автозаполненные шаблоны,docs/obsidian/AUTOFILLED.md,172,0,ingestion|collaboration
sha256:c1cb0cf0cf653ddc,doc,raw,9. Relationship to Other Agent Types,docs/02-anthropic-vacancies/220-9-relationship-to-other-agent-types.md,918,4,orchestration|architecture|roadmap|self-improvement
sha256:c258e58eff1ecad3,doc,raw,Твоё происхождение,docs/lorenzo-agent/02-tvoyo-proishozhdenie.md,177,0,anthropic|collaboration
sha256:c262eda1c6d9c48a,doc,raw,Обработка больших массивов документов — Полное руководство,docs/processing-guide/PROCESSING_GUIDE.md,8049,10,memory|rag|collaboration
sha256:c26d469d84323abf,doc,raw,12 roadmap,docs/01-svyazi/12-roadmap.md,722,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|self-improvement
sha256:c2802fd6ec64aed7,doc,raw,1. Why the Binary View Is Incomplete,docs/obsidian/02-anthropic-vacancies/254-1-why-the-binary-view-is-incomplete.md,916,0,ingestion|architecture|roadmap
sha256:c293037bdc87b30e,doc,raw,3. Принципы консолидации (Фаза C),docs/obsidian/02-anthropic-vacancies/109-3-принципы-консолидации-фаза-c.md,696,0,memory|rag|roadmap
sha256:c2a0cb4d9289dfba,project,raw,mclaude,docs/svyazi-2-0/components/mclaude.md,114,0,orchestration|ingestion|collaboration
sha256:c2af8c0c1fa078e6,doc,raw,1. Introduction,docs/02-anthropic-vacancies/06-1-introduction.md,403,0,collaboration
sha256:c2b2b16c00d5db0f,doc,raw,Вопрос: ещё примеры с Хабра по варианту D,docs/habr-unique-projects/extra-examples/00-question-habr-examples.md,444,0,ingestion|anthropic|collaboration
sha256:c2d93097a926d97a,doc,raw,16. MCP Extension (Informative),docs/nautilus/npp-v1-1/16-mcp-extension.md,154,0,architecture|anthropic
sha256:c3109185b51960c5,doc,raw,Метаскриптинг — Часть 1: Концепция,docs/meta-scripting/01-concept.md,439,4,ingestion
sha256:c33f36fc7a709924,doc,raw,Детальная статистика репозитория,docs/obsidian/STATS.md,667,0,rag|ingestion|anthropic|collaboration
sha256:c38ec9470d099565,doc,raw,AutoResearch + Sequential,docs/svyazi-2-0/components/autoresearch-sequential.md,140,0,orchestration|ingestion|self-improvement|collaboration
sha256:c3cd9649f0681585,doc,raw,14. SDK Contract (Informative),docs/obsidian/02-anthropic-vacancies/89-14-sdk-contract-informative.md,208,0,memory|anthropic|collaboration
sha256:c3e4c9dc96352683,doc,raw,3. Registry (`nautilus.json`),docs/02-anthropic-vacancies/08-3-registry-nautilus-json.md,427,0,architecture
sha256:c3eae96a7bf1c3c0,doc,raw,Direction E: Refine Lorenzo — фундаментальные вопросы перед ,docs/lorenzo-agent/specification/00-context-fundamental-questions.md,205,0,anthropic
sha256:c3f84bb709fe5372,doc,raw,References,docs/obsidian/02-anthropic-vacancies/287-references.md,292,0,anthropic
sha256:c40b2011d7a7a4b4,doc,raw,09 architectural gaps,docs/obsidian/01-svyazi/09-architectural-gaps.md,769,0,memory|rag|orchestration|security|knowledge|ingestion|architecture|roadmap|self-improvement
sha256:c41255a7c38e3fc6,doc,raw,10. Открытые вопросы,docs/obsidian/02-anthropic-vacancies/241-10-открытые-вопросы.md,439,0,collaboration
sha256:c43fe4657a40b223,doc,raw,Appendix A: Glossary,docs/nautilus/double-triangle-architecture/11-glossary.md,1582,0,rag|ingestion|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:c444c13ef89a6cc5,doc,raw,Приложение B: Сравнительная Матрица,docs/obsidian/02-anthropic-vacancies/340-приложение-b-сравнительная-матрица.md,225,0,architecture
sha256:c45cfc6d733272a5,doc,raw,Table of Contents,docs/02-anthropic-vacancies/137-table-of-contents.md,316,8,architecture
sha256:c479b8be2cefd023,doc,raw,Planned (v0.2.0),docs/obsidian/02-anthropic-vacancies/132-planned-v0-2-0.md,217,0,architecture
sha256:c4ac8422be04849e,doc,raw,Твоя личность,docs/lorenzo-agent/05-tvoya-lichnost.md,253,0,rag|ingestion|anthropic
sha256:c56df61f9036edd6,doc,raw,10. Открытые вопросы,docs/nautilus/professional-colleague-agents-ru/10-otkrytye-voprosy.md,341,0,anthropic|collaboration
sha256:c5832da7a2c289ea,project,raw,Онбординг — Svyazi 2.0 / Lorenzo,docs/ONBOARDING.md,460,0,
sha256:c59251bc701f9df1,doc,raw,10. Открытые вопросы,docs/02-anthropic-vacancies/241-10-открытые-вопросы.md,426,0,collaboration
sha256:c626e90f05b4b144,doc,raw,11. Open Questions,docs/nautilus/composite-skills-agents/11-open-questions.md,467,0,rag|anthropic
sha256:c6342687784995f1,doc,raw,References,docs/obsidian/02-anthropic-vacancies/268-references.md,384,0,rag|architecture|collaboration
sha256:c63b0f12d3e6b441,doc,raw,README-MCP.md— инструкция по установке,docs/obsidian/02-anthropic-vacancies/125-readme-mcp-md-инструкция-по-установке.md,275,0,collaboration
sha256:c6692ccb393451de,doc,raw,11. Open Questions,docs/02-anthropic-vacancies/264-11-open-questions.md,619,0,rag|anthropic
sha256:c669ae9f6b52fc10,project,raw,Ансамбль F — Evidence‑Backed Community Intake,docs/svyazi-2-0/ensembles/F-evidence-backed-intake.md,262,0,memory|rag|knowledge|ingestion|local-first|architecture|collaboration
sha256:c681905abe346e41,doc,raw,Все таблицы репозитория,docs/obsidian/TABLES.md,119650,0,anthropic
sha256:c6be24d67cac7623,doc,raw,Контакт: MiXaiLL76 / Auto AI Router,docs/contacts/mixaill76.md,269,0,контакты|команда
sha256:c6f9fab0d218824a,doc,raw,Комбинация 32: Consensus-Based Multi-Agent Coordination,docs/technology-combinations/combinations/32-consensus-based-multi-agent-coordination.md,260,0,orchestration|local-first|anthropic
sha256:c710f51136e90440,doc,raw,Bridging the Gap Between Profession-Wide and Individual-Uniq,docs/obsidian/02-anthropic-vacancies/250-bridging-the-gap-between-profession-wide-and-indiv.md,35,0,anthropic
sha256:c719cc77fb518bcc,doc,raw,2. Historical Precedents: Agents as Civilizational Innovatio,docs/nautilus/representative-agent-layer-en/02-historical-precedents.md,911,0,rag|architecture|anthropic
sha256:c754e7b1e7c2c99a,doc,raw,Контакт: Cutcode / AIF Handoff,docs/obsidian/contacts/cutcode.md,221,0,контакты|команда
sha256:c7a14ca80988fc03,doc,raw,Appendix A: Minimal Working Example,docs/obsidian/02-anthropic-vacancies/98-appendix-a-minimal-working-example.md,324,0,ingestion
sha256:c83ccd4c101a8690,doc,raw,Поэтапная структура активностей Lorenzo — обзор,docs/lorenzo-agent/phased-deployment/00-overview.md,169,0,roadmap|anthropic
sha256:c847b3a502cf26fa,doc,raw,⬡,docs/02-anthropic-vacancies/69-section.md,9560,0,memory|rag|security|ingestion|architecture|roadmap|anthropic|collaboration
sha256:c84c7aee98f340c8,doc,raw,Существующие приближения,docs/obsidian/02-anthropic-vacancies/294-существующие-приближения.md,570,0,architecture|anthropic|collaboration
sha256:c84ca26f6055f7fb,note,raw,[Тема исследования],docs/templates/research-note.md,66,0,исследование
sha256:c8ae465199b67a76,doc,raw,Наутилус A: pro2 + meta — YiJing-Transformer / NautilusMoME ,docs/anthropic-vacancies/nautilus-pro2-analysis/02-nautilus-A-pro2-meta.md,1126,0,orchestration|ingestion|architecture|anthropic|collaboration
sha256:c8c48fba36527130,doc,raw,Благодарности,docs/02-anthropic-vacancies/244-благодарности.md,308,7,anthropic|collaboration
sha256:c8c86fe3bfb20462,doc,raw,3. What Makes a Composite Skills Agent,docs/obsidian/02-anthropic-vacancies/256-3-what-makes-a-composite-skills-agent.md,1170,0,rag|ingestion|architecture|self-improvement
sha256:c8f006a8b3c1f797,doc,raw,12. Versioning Policy,docs/obsidian/02-anthropic-vacancies/24-12-versioning-policy.md,342,0,architecture
sha256:c8f09f0872ad3e15,doc,raw,Пара 5 — TinyML/Edge AI × MCP + skills,docs/habr-unique-projects/hardware-pairs/5-tinyml-mcp-skills.md,268,0,memory|orchestration|anthropic|collaboration
sha256:c90122ec010754f8,doc,raw,INGIT КАК COWORK-ИНТЕГРИРОВАННАЯ ПОДЛОЖКА РАБОЧЕГО ПРОСТРАНС,docs/02-anthropic-vacancies/324-ingit-как-cowork-интегрированная-подложка-рабочего.md,498,7,local-first|architecture|anthropic|collaboration
sha256:c94bb2ae3129d216,doc,raw,Acknowledgments,docs/02-anthropic-vacancies/267-acknowledgments.md,528,7,architecture|anthropic
sha256:c9b193a949acfca1,doc,raw,Table of Contents,docs/obsidian/02-anthropic-vacancies/154-table-of-contents.md,259,0,roadmap
sha256:c9b69a536f7306e5,doc,raw,Mega‑Stack 3.0 — with DSL & AST,docs/technology-combinations/mega-stacks/03-dsl-ast.md,242,0,rag|local-first|architecture|self-improvement
sha256:c9bf3c2d1768f6d5,doc,raw,"3. Что InGit обеспечивает, чего Cowork не хватает",docs/obsidian/02-anthropic-vacancies/329-3-что-ingit-обеспечивает-чего-cowork-не-хватает.md,1071,0,security|local-first|architecture|anthropic|collaboration
sha256:c9d2363a72d42de2,doc,raw,19. ADR-001: Federation over Merging,docs/nautilus/npp-v1-1/19-adr-001-federation-over-merging.md,234,0,architecture|anthropic|collaboration
sha256:ca00e7d7ebbaa05a,doc,raw,README-MCP.md— инструкция по установке,docs/02-anthropic-vacancies/125-readme-mcp-md-инструкция-по-установке.md,290,9,collaboration
sha256:ca4496f1ec6a4b15,doc,raw,Finance — 36 ролей,docs/anthropic-vacancies/clusters/03-finance.md,113,0,anthropic
sha256:ca455c8ea205ac86,doc,raw,10. Open Questions,docs/02-anthropic-vacancies/179-10-open-questions.md,453,0,orchestration
sha256:ca4d937b18c92780,doc,raw,Кто ты,docs/obsidian/02-anthropic-vacancies/345-кто-ты.md,161,0,anthropic
sha256:ca4e3d500b30974b,doc,raw,22. Glossary of Reference Examples,docs/obsidian/02-anthropic-vacancies/97-22-glossary-of-reference-examples.md,210,0,knowledge|architecture|collaboration
sha256:ca64e66989a0a31a,doc,raw,Acknowledgments,docs/obsidian/02-anthropic-vacancies/267-acknowledgments.md,492,0,architecture|anthropic
sha256:ca780fa53e748ce0,doc,raw,Инвертированный индекс ключевых слов,docs/KEYWORD_INDEX.md,1162,0,memory|ingestion|architecture|roadmap|anthropic|collaboration
sha256:ca938574a00bd3e1,doc,raw,PROFESSIONAL COLLEAGUE AGENTS.md,docs/02-anthropic-vacancies/208-professional-colleague-agents-md.md,332,9,architecture|anthropic
sha256:caa847f1b1ea5f37,doc,raw,The Specific Case in Front of Us,docs/nautilus/infrastructure-layer-b-en/07-specific-case.md,614,0,rag|anthropic
sha256:cac6515511d8f639,doc,raw,Интегральный анализ профиля svend4,docs/02-anthropic-vacancies/01-интегральный-анализ-профиля-svend4.md,19237,7,rag|orchestration|security|ingestion|local-first|architecture|roadmap|anthropic|collaboration
sha256:cad0f8d69f93094e,doc,raw,Расписание фазы 3,docs/obsidian/02-anthropic-vacancies/72-расписание-фазы-3.md,952,0,memory|roadmap|collaboration
sha256:cae03fe31991bd01,doc,raw,21. ADR-003: Five Onboarding Paths as Equal-Rank,docs/02-anthropic-vacancies/96-21-adr-003-five-onboarding-paths-as-equal-rank.md,163,0,anthropic
sha256:cb043b6935b6187e,doc,raw,Mega‑Stack 2.0 — Ultimate Legal‑AI System,docs/technology-combinations/mega-stacks/02-ultimate-legal-ai.md,318,1,memory|rag|orchestration|knowledge|ingestion|local-first|architecture
sha256:cb073da06a27e472,doc,raw,7. Practical First Steps This Month,docs/nautilus/ingit-cowork-en/07-practical-first-steps.md,374,0,anthropic
sha256:cba8d5cfa106dc81,doc,raw,3. What InGit Provides That Cowork Lacks,docs/nautilus/ingit-cowork-en/03-ingit-provides.md,792,0,ingestion|local-first|architecture|roadmap|anthropic
sha256:cbfd7b53c53cb0a3,doc,raw,Appendix A: The Six-Type Taxonomy (Updated),docs/02-anthropic-vacancies/269-appendix-a-the-six-type-taxonomy-updated.md,492,5,anthropic
sha256:cc1008f41de79aa2,doc,raw,11. Relevance Ranking,docs/nautilus/npp-v1-1/11-relevance-ranking.md,203,0,anthropic
sha256:cc323058f4a8b011,doc,raw,Индекс ссылок,docs/obsidian/LINKS.md,1039,0,
sha256:cc48501438d4d731,doc,raw,Еженедельный дайджест: [период],docs/templates/weekly-digest.md,193,1,дайджест|отчёт
sha256:cc4bf1c72cb174c1,doc,raw,10 second order ensembles,docs/01-svyazi/10-second-order-ensembles.md,924,0,memory|rag|orchestration|knowledge|ingestion|local-first|architecture|roadmap|self-improvement|collaboration
sha256:cc5489ae6e5be243,doc,raw,Что этот документ не решает,docs/02-anthropic-vacancies/298-что-этот-документ-не-решает.md,184,0,architecture|collaboration
sha256:cc5c6f8b19d568d0,doc,raw,Аннотация,docs/02-anthropic-vacancies/325-аннотация.md,348,0,local-first|architecture|anthropic|collaboration
sha256:cc5ef412aa2a8828,project,raw,[Название компонента],docs/obsidian/templates/project-component.md,116,0,архитектура|проект
sha256:cce938ce1b5989f2,note,raw,Встреча: [Тема],docs/templates/meeting-notes.md,151,0,встреча
sha256:cd5df40340358114,doc,raw,[имя нового шаблона],docs/templates/template-of-templates.md,319,0,тег1|тег2
sha256:cda10d3d1d712e98,doc,raw,Executive summary,docs/svyazi-2-0/overview/executive-summary.md,376,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|collaboration
sha256:cdb76a89647fb7cd,doc,raw,9. Risks and Open Questions,docs/nautilus/ingit-cowork-en/09-risks-open-questions.md,542,0,rag|orchestration|local-first|architecture|roadmap|anthropic
sha256:cdc693c462cd8e4a,doc,raw,Сходство 5: Self-hosting и privacy,docs/anthropic-vacancies/hermes-comparison/05-similarity-5-self-hosting-privacy.md,151,0,local-first|architecture|anthropic
sha256:cde81de67551caec,doc,raw,Контакт: VitalyOborin / Yodoca,docs/contacts/vitalyoborin.md,284,0,контакты|команда
sha256:ce3aeb9878b5a933,doc,raw,kksudo,docs/obsidian/autofilled/components/kksudo.md,201,0,ingestion|collaboration
sha256:ce3f082c96270b9c,doc,raw,Executive summary,docs/04-ai-collaborations/01-executive-summary.md,593,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|collaboration
sha256:ce4599573b5d9803,doc,raw,Пара 7 — AutoResearch цикл × Распределённый рой,docs/habr-unique-projects/deep-pairs/7-autoresearch-distributed.md,277,0,orchestration|ingestion|roadmap|self-improvement|collaboration
sha256:ce6d5209dfc82654,doc,raw,Acknowledgments,docs/nautilus/infrastructure-layer-b-en/13-acknowledgments-refs.md,586,0,architecture|anthropic
sha256:ce974ada76cfc87d,doc,raw,9. Query Flow,docs/obsidian/02-anthropic-vacancies/21-9-query-flow.md,330,0,anthropic
sha256:ceacab94b79b4a5c,doc,raw,Пара 3 — CRDT-синхронизация × Self-hosted persistence,docs/habr-unique-projects/software-pairs/3-crdt-self-hosted.md,253,0,memory|knowledge|ingestion|local-first|architecture|collaboration
sha256:cee774a72ffd151c,project,raw,Следующий артефакт: Svyazi 2.0 Architecture RFC,docs/ai-collaborations/continuation/10-architecture-rfc.md,172,0,memory|rag|security|ingestion|architecture|roadmap|collaboration
sha256:cef773d7785dc9da,doc,raw,Du hast gesagt: Важный момент про способности про скилы как ,docs/nautilus/composite-skills-agents-companion-mentors/00-question-multiple-mentors.md,540,0,architecture|anthropic
sha256:cf0ed2828ff3ce1a,doc,raw,07 mvp planning,docs/01-svyazi/07-mvp-planning.md,1083,0,memory|rag|orchestration|security|knowledge|ingestion|architecture|roadmap|self-improvement|collaboration
sha256:cf94984114f3d5e2,doc,raw,Что этот документ не решает,docs/nautilus/infrastructure-layer-b-ru/09-ne-reshaet.md,205,0,architecture|anthropic|collaboration
sha256:cff99087481f21f4,doc,raw,6. Adapter Interface,docs/02-anthropic-vacancies/18-6-adapter-interface.md,604,8,ingestion|architecture|anthropic
sha256:d00e6ca427c2ff5e,project,raw,Ансамбль A — Collaboration OS,docs/svyazi-2-0/ensembles/A-collaboration-os.md,248,0,memory|rag|knowledge|ingestion|architecture|self-improvement|collaboration
sha256:d045cc51bf0447e8,doc,raw,11 integration contracts,docs/01-svyazi/11-integration-contracts.md,753,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|self-improvement
sha256:d07659b7731ec29a,doc,raw,Nautilus,docs/autofilled/components/nautilus.md,174,8,ingestion|collaboration
sha256:d08e66411886fba7,project,raw,Индекс документации — Lorenzo / Svyazi 2.0,docs/INDEX.md,514,0,
sha256:d0942e7741f0c72f,doc,raw,Контакт: MiXaiLL76 / Auto AI Router,docs/obsidian/contacts/mixaill76.md,230,0,контакты|команда
sha256:d0cc8f8f28091613,doc,raw,Структурное сравнение: код vs гуманитарные документы,docs/nautilus/npp-humanitarian-extension/01-structural-comparison-code-vs-docs.md,1525,0,rag|ingestion|architecture|roadmap|anthropic|collaboration
sha256:d0f534422ca09d60,doc,raw,Appendix C: Sample InGit MCP Server Tool Specifications,docs/02-anthropic-vacancies/323-appendix-c-sample-ingit-mcp-server-tool-specificat.md,1782,6,rag|orchestration|ingestion|local-first|architecture|anthropic|collaboration
sha256:d1043d02b4bf120d,doc,raw,8. Seven Domains of Application,docs/02-anthropic-vacancies/261-8-seven-domains-of-application.md,1184,5,local-first
sha256:d129535654a34b0c,doc,raw,Appendix D: Connection Diagram,docs/obsidian/02-anthropic-vacancies/272-appendix-d-connection-diagram.md,4075,0,rag|orchestration|architecture|roadmap|anthropic|collaboration
sha256:d13cda3c3525e0be,doc,raw,14. SDK Contract (Informative),docs/nautilus/npp-v1-1/14-sdk.md,192,0,anthropic
sha256:d15794bdeb7967b7,doc,raw,Обратная связь,docs/02-anthropic-vacancies/133-обратная-связь.md,17099,7,memory|rag|orchestration|security|ingestion|local-first|architecture|roadmap|anthropic|collaboration
sha256:d161e4ae01adf50c,doc,raw,7. PortalEntry Structure,docs/nautilus/npp-v1-1/07-portal-entry.md,290,0,ingestion|architecture|anthropic|collaboration
sha256:d17e8d60a93ebd32,project,raw,Реестр рисков — Svyazi 2.0,docs/RISK_REGISTER.md,788,0,
sha256:d18ff6ac86013218,doc,raw,Changelog (авто),docs/obsidian/CHANGELOG_AUTO.md,683,0,rag|ingestion|roadmap|anthropic
sha256:d1a72c876660eec4,doc,raw,Контакт: kksudo / AgentFS,docs/contacts/kksudo.md,270,0,контакты|команда
sha256:d1ec69ea6d1be7db,doc,raw,3. Принципы консолидации (Фаза C),docs/nautilus/review-methodology/03-consolidation-principles.md,455,0,memory|rag|roadmap|anthropic
sha256:d243bd524ad12f81,doc,raw,Что ты НЕ МОЖЕШЬ делать вообще,docs/lorenzo-agent/09-voobshche-nelzya.md,150,0,anthropic
sha256:d26cd4a8a165cda7,doc,raw,Введение,docs/obsidian/04-ai-collaborations/00-intro.md,11398,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:d28100450768dee8,doc,raw,Комбинация 13: Legal Document Transpiler,docs/technology-combinations/combinations/13-legal-document-transpiler.md,180,0,rag|architecture|collaboration
sha256:d2937687ef532c9f,doc,raw,Research Report: Continuation — 10 New Domains Beyond the Or,docs/technology-combinations/research-reports/continuation-10-domains.md,316,0,rag|knowledge|architecture|self-improvement
sha256:d2a311eb57f2149a,doc,raw,Ограничения текущей версии (0.1.0-draft),docs/obsidian/02-anthropic-vacancies/131-ограничения-текущей-версии-0-1-0-draft.md,195,0,memory|anthropic|collaboration
sha256:d2d0741136feaa05,doc,raw,3. What InGit Provides That Cowork Lacks,docs/obsidian/02-anthropic-vacancies/311-3-what-ingit-provides-that-cowork-lacks.md,857,0,ingestion|local-first|architecture|roadmap|anthropic
sha256:d2e3d62f4f1c95b1,doc,raw,PDA-бот — «LLM как периферия»,docs/habr-unique-projects/key-findings/03-pda-llm-as-periphery.md,251,0,orchestration|architecture|collaboration
sha256:d31f809ea0c04acc,doc,raw,Status Badges,docs/BADGES.md,42,0,
sha256:d345d6ed7849dbbf,doc,raw,AI Research & Engineering — 68 ролей,docs/anthropic-vacancies/clusters/01-ai-research-engineering.md,126,0,anthropic
sha256:d35499ea99cd6d92,doc,raw,Каталог скриптов,docs/SCRIPTS_CATALOG.md,7281,0,
sha256:d37acbdc3e3a6fdf,doc,raw,References,docs/obsidian/02-anthropic-vacancies/225-references.md,353,0,architecture|collaboration
sha256:d3b6da99e3cbaf23,doc,raw,Контакт: andrey_chuyan / Svyazi,docs/contacts/andrey-chuyan.md,278,0,контакты|команда
sha256:d3bca87366d178c1,doc,raw,Коррекция: FDE понижается,docs/anthropic-vacancies/profile-mapping/02-reanalysis/01-fde-downgraded.md,213,0,anthropic|collaboration
sha256:d3ce4f7ec9439d95,doc,raw,2. The Twenty-One Teachers Pattern,docs/nautilus/composite-skills-agents/02-twenty-one-teachers-pattern.md,780,0,local-first|anthropic
sha256:d3f2c41f7a3c2a9b,doc,raw,Marketing & Brand — 23 роли,docs/anthropic-vacancies/clusters/05-marketing-brand.md,107,0,anthropic
sha256:d3f7458c172baf62,doc,raw,4. Ten Domains of Application,docs/obsidian/02-anthropic-vacancies/173-4-ten-domains-of-application.md,1679,0,rag|ingestion|roadmap
sha256:d40724d7416b245a,doc,raw,Self‑Aware MCP + Skills + CodeWiki,docs/svyazi-2-0/components/self-aware-mcp.md,148,0,knowledge|ingestion|architecture|collaboration
sha256:d4150067e21d158b,doc,raw,Appendix A: Decision Tree for InGit Adopters,docs/obsidian/02-anthropic-vacancies/321-appendix-a-decision-tree-for-ingit-adopters.md,347,0,local-first|self-improvement
sha256:d47430d6247c477f,doc,raw,Question 10: Funding model (Options A–F + Phase strategy),docs/lorenzo-agent/specification/10-q10-funding-model.md,260,0,roadmap|anthropic
sha256:d4a6319b41bdb808,doc,raw,10. Стратегическое Позиционирование,docs/nautilus/ingit-cowork-ru/10-strategicheskoe-pozitsionirovanie.md,650,0,local-first|architecture|anthropic|collaboration
sha256:d4e23e998be48640,doc,raw,Abstract,docs/02-anthropic-vacancies/210-abstract.md,620,7,rag|architecture|roadmap
sha256:d50981bbf7041fbd,doc,raw,2. What Cowork Provides That InGit Doesn't Need to Build,docs/obsidian/02-anthropic-vacancies/310-2-what-cowork-provides-that-ingit-doesn-t-need-to-.md,708,0,architecture|roadmap
sha256:d555e480f2de2ee9,doc,raw,Пара 6 — Деревня агентов через tmux × OpenClaw оркестратор,docs/habr-unique-projects/deep-pairs/6-tmux-village-openclaw.md,336,0,rag|orchestration|collaboration
sha256:d57938b4fcc9a7c7,doc,raw,Перекрёстные ссылки,docs/obsidian/CROSSREFS.md,665,0,
sha256:d59f8e73d55bd58d,doc,raw,Appendix A: Connection to Companion Papers,docs/obsidian/02-anthropic-vacancies/184-appendix-a-connection-to-companion-papers.md,400,0,architecture|anthropic
sha256:d5d6dcea6264f56c,doc,raw,Table of Contents,docs/02-anthropic-vacancies/308-table-of-contents.md,431,7,anthropic
sha256:d5eb396c789625cb,doc,raw,12. Closing,docs/02-anthropic-vacancies/181-12-closing.md,418,5,anthropic
sha256:d5f9e0ded46088bd,doc,raw,Appendix B: Change Log,docs/02-anthropic-vacancies/34-appendix-b-change-log.md,855,6,security|architecture|collaboration
sha256:d62d82c521da437a,doc,raw,Table of Contents,docs/obsidian/02-anthropic-vacancies/253-table-of-contents.md,341,0,anthropic
sha256:d63e176995f23344,doc,raw,Q&A: obsidian,docs/obsidian/QA.md,336,0,
sha256:d641b8b1b2e51cba,doc,raw,Приложение C: Образец Спецификаций Инструментов InGit MCP Се,docs/02-anthropic-vacancies/341-приложение-c-образец-спецификаций-инструментов-ing.md,20577,7,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:d64896ec785addae,doc,raw,6. Этическая рамка,docs/02-anthropic-vacancies/196-6-этическая-рамка.md,661,0,local-first|collaboration
sha256:d651eb0b935d217e,doc,raw,The Recursive Insight,docs/obsidian/02-anthropic-vacancies/281-the-recursive-insight.md,545,0,architecture
sha256:d669e6f418ccf6a2,project,raw,Матрица компонентов Svyazi 2.0,docs/COMPONENT_MATRIX.md,1051,9,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|collaboration
sha256:d6bebc5664185dcc,doc,raw,0. Status of This Document,docs/02-anthropic-vacancies/05-0-status-of-this-document.md,325,6,collaboration
sha256:d6c4d80028aa5cc1,doc,raw,7. Управление и надзор,docs/02-anthropic-vacancies/197-7-управление-и-надзор.md,459,0,architecture
sha256:d6ca6f5cc3076c39,doc,raw,Native Format,docs/02-anthropic-vacancies/47-native-format.md,272,7,anthropic|collaboration
sha256:d6de7f79beb916cd,doc,raw,Выводы,docs/obsidian/04-ai-collaborations/07-выводы.md,479,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|self-improvement|collaboration
sha256:d738202555cf5bca,doc,raw,THE DOUBLE-TRIANGLE ARCHITECTURE.md,docs/02-anthropic-vacancies/134-the-double-triangle-architecture-md.md,310,9,architecture|anthropic
sha256:d777e44edbb2b52d,doc,raw,Моё честное мнение: что реально и что НЕ реально,docs/lorenzo-agent/operationalized/03-honest-opinion.md,180,0,anthropic|collaboration
sha256:d7dcdcbe8af6ac21,doc,raw,Индекс «Смотрите также»,docs/obsidian/SEE_ALSO.md,241,0,rag|security|ingestion|local-first|architecture|roadmap|collaboration
sha256:d830cda97ab5dce2,doc,raw,Почему двойственность «ангел-хранитель + строгий демон» — ге,docs/anthropic-vacancies/ai-managed-virtual-company/06-angel-vs-demon-duality.md,511,0,architecture|roadmap|anthropic
sha256:d83910ec8052fcca,doc,raw,Матрица покрытия документов,docs/COVERAGE.md,275,0,
sha256:d86ad67ab4969727,doc,raw,Существующий landscape collaborators (твоя working knowledge,docs/02-anthropic-vacancies/354-существующий-landscape-collaborators-твоя-working-.md,354,0,memory|knowledge|ingestion|roadmap|anthropic|collaboration
sha256:d8a1badc6d593955,doc,raw,Комбинация 17: Distributed Agent Memory with Graph,docs/technology-combinations/combinations/17-distributed-agent-memory-with-graph.md,209,0,memory|rag|local-first|self-improvement
sha256:d8bb3696dcb386be,doc,raw,18. Reference Implementation,docs/obsidian/02-anthropic-vacancies/93-18-reference-implementation.md,373,0,rag|collaboration
sha256:d92b259f6d8f6640,doc,raw,Перекрёстные ссылки,docs/CROSSREFS.md,653,0,
sha256:d9445878034f9356,doc,raw,Что ты НЕ МОЖЕШЬ делать без Max approval,docs/lorenzo-agent/08-bez-max-approval.md,156,0,anthropic
sha256:d987b9d85a4d8c0a,project,raw,Source projects — все Хабр-источники в диалоге,docs/ai-collaborations/source-projects.md,705,0,memory|rag|orchestration|security|ingestion|local-first|self-improvement|collaboration
sha256:d9b535bf85390d68,doc,raw,Вопросы и открытые темы из базы знаний,docs/obsidian/QUESTIONS.md,23070,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:d9f3be8a46e4ef4f,doc,raw,Кому ты служишь (слоистая модель),docs/02-anthropic-vacancies/348-кому-ты-служишь-слоистая-модель.md,144,0,collaboration
sha256:da1fbc1a00b7a40c,doc,raw,Content Overview,docs/obsidian/02-anthropic-vacancies/58-content-overview.md,154,0,anthropic
sha256:da2fca645b406221,doc,raw,Compatibility Level,docs/obsidian/02-anthropic-vacancies/51-compatibility-level.md,240,0,anthropic|collaboration
sha256:da4c90c0e428e8d2,project,raw,Карта найденных проектов и паттернов,docs/obsidian/04-ai-collaborations/03-карта-найденных-проектов-и-паттернов.md,1491,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|self-improvement|collaboration
